user,comment
lululaurentdamore,@pattimackk 👏🏻👏🏻👏🏻👏🏻
bootskenney,What song is this?
elly050984,♥️♥️♥️♥️♥️♥️
hattiesm,@baftabod she is just on a roll at the moment. Loving it
easyfields,What is this? A post for ants!?
tiago.gomes__,Queen
sofiaaviless7,@sarachoto 🤣
danny_lee,Queen of recording videos from phone from top view.
romankim6614,"Sorry but you almost took off your underwear, don’t do that a lot of people watching you"
timcuster7,Just 💖👍🌟💃🌟👍loving
awykesx,@amylisa29 this one hqq
engineeriel,"And the Oscar for Best Editing goes to Britney ""Needle"" Spears"
jenp130,The way your life should be! Enjoy!!
g_unit4444,I thought she was about to pull them drawls off at first....
ms.exclusive,@ninacashout
nondelicate,💖💖💖💖💖LOVE U
jraul.pachecosalvador.jp,"So nice ,t admiro 💓💓🙏🙏👋👋😘😘🇺🇸🇺🇸"
chelsy_eichenlaub,@lauuudefonte @lizspill
flasouthernbelle,@alyssanation watch how small the pics get 😂😂
brittany_m_sharp,Your bikini is so cute!!
mvchaeljames,Someone please put Romans Revenge on this.
aliciapavlis,I wanna be wherever this is! 😍
hanieh.hdr,Who knows name of this song?
dannilobh,Para de ser perfeita ❤️
nourax596,🔎🔎🔎🔎
luisvreategui,😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘
not_the_good_1,😍😍
kim_sparkley,@esther_joyful 😍
harveymcclintock,❤️
yulia_kastr,Lovely doing nothing🤦‍♀️
fenikola,@baftawf
camyflima,Love you 💗
vitaliy____kim,Совсем ебнулась баба🤣
engineeriel,Needle on a bike...
sellinger_samantha18,Hi Britney I love you so so so much ❤️
engineeriel,@ij.igharas  the comments
apueski,"Nice video. Just have fun, Britney."
kristindominey,@tayloralexandram
kars_90,"Smeer je in meid! Xoxo ,@lairahvw"
21sparky,Where are you? It’s beautiful!!!!💯
marceegray,@anniebrown316 rising in the AM of the morning....
rutujarbarbade,Thank you for sharing your happy moments 🙃
collint86,@mrs.wagnerwellness 😍😍😍
pranzysmile,"Brit, you literally need a social media pro to take care of your instagram account. Really Brit Really 🙌"
fbanderas,@melstartx09 ay porfavor living your best life
tatumdavissolis88,@britneyspears @lynnespears_rf I am enjoying the fun videos 😘💋
thestruggleisreal22,Can she find another eyeliner they does not run please!
thatsrightbetch,@angeliiee_br 😂😂
western_fan_234,Enrique iglesias❤️💜
__caroline__nicole__,@ashleestgermain
fillyfit,💚💐 Cute
jackie1ryan,Britney on speed 😂xo
lojacrisvariedades,😘👏👏👏👏👏👍
artemvonteese,😍
deus_czyk,Queen of rising in the am of the morning 🔥
aruaranda,Te amoooooooo🔥🔥🔥🔥
engineer3406,این شورتش الان ده میلیون دلاره😂
johnerly3,@beccjo
ellpark,Oh right Brit @clairemcc512
belle_ame1026,I'm unfollowing. I can't watch her descent into insanity. Praying for you girl.
christy_hautela,BEAUTIFUL!!! HAVE FUN!!!! WE ALL LUV U!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
pr12thman,Super MILF
lauramontagnaaa,@avadebruin
cherry93love,💗🙌💗
courtneycorrea,Rising in the am of the morning 😂 @danaengel93
oliver_gitan,😘😘😘😘😘😘😘♥️♥️♥️♥️🌷🌷🌷🌷🌷🌷
tatialini,Nizuc?
aleirig,@holasunshinee 🤔
juscelini,"Britney vc está virada no giraia em querida!!! E corre de bicicleta,  e nada... e da pirueta , e toma sol. ....meu pai do céu ,  que delícia!!"
miss_cabello,"Que triste, esta medio safada 😕 @n.cabellodiaz @carmenruccolo"
closet.charm.chels,@shanny_st_j Do you feel like this is similar to trying to decipher my texts last night? 🤔#risingintheamofthemorning
bringtheaction96,Britney you deserve a lifetime of absolute happiness 💖💖
tneils20,Love the introduction Britney!!! ☺🔥🔥🌶✔💯❤🌷❤💛💕
whitelava1,You r fun
aseman1374,بریتنی دوست داریم سوووو ماااچ
madmaggs09,@sklitty
anitaa169,😍wow
bzubrick,Early needle gets the worm
playgoodmen,👌👍
kellherron,Does anyone know what resort this is she’s at?
lenchaa_,👍👍👍👍👍👍
princess_sammy62,@rowanxo wtf
veniiaminn,"Бритни , что ты творишь!"
alcionebianca,💖feliz por sua felicidade minha princesa 👏👏👏
